股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌额,换手率,涨跌幅
300014,2026-06-18,1228.71596766,1229.26919412,1268.7326816,1210.45949448,107657113,7197441086.95,4.68,-16.23,5.0962,-1.3029
300015,2026-06-18,544.0807484,544.7394418,551.9850692,541.4459748,65866790,546071579.94,1.93,-1.98,0.828,-0.3614
300033,2026-06-18,2888.8990296,2852.88745476,2910.160476,2824.84892232,13292193,2864367724.99,2.95,-35.35,3.0319,-1.2238
300059,2026-06-18,1551.4931984,1522.8376512,1565.41160704,1517.10654176,329684950,6180621532.27,3.1,-36.02,2.4689,-2.3109
300122,2026-06-18,83.9343078,81.33634113,84.53383857,81.2697266,25433451,315120478.08,3.89,-2.66,1.7983,-3.1721
300124,2026-06-18,1746.19317852,1786.34708892,1815.96059784,1737.9114345,39018773,2763086830.08,4.46,35.89,1.6188,2.0502
300251,2026-06-18,312.17541357,310.80261052,313.82277723,306.95876198,29608050,335247567.35,2.2,-0.55,1.0668,-0.1764
300274,2026-06-18,1462.35727552,1450.71053156,1497.10010496,1433.6352205,61195652,9044250822.33,4.31,-21.42,3.8548,-1.4549
300308,2026-06-18,8386.37007,9032.71487508,9036.8090085,8377.98369993,28551616,38176552698.72,7.82,606.0,2.5724,7.1914
300316,2026-06-18,498.82426496,521.77095572,538.8115362,496.6941924,48109094,2586509458.54,8.39,19.56,3.9064,3.8944
300347,2026-06-18,513.58292,515.12366876,524.88174424,504.5952189,19355143,777067732.41,3.93,-0.9,3.4168,-0.1742
300394,2026-06-18,4521.630425,4683.0178494,4737.13828741,4507.717716,49185066,16497038463.42,5.01,101.15,4.5191,2.2075
300408,2026-06-18,692.90740232,703.69299384,742.77962096,687.38090088,77128698,12370758931.94,8.0,10.83,4.125,1.5631
300413,2026-06-18,27.5543985,27.4836555,27.99654225,27.306798,14045512,219337293.58,2.5,-0.12,1.3747,-0.4484
300418,2026-06-18,156.8546525,174.058066,185.02777202,156.16651596,131360452,5623804870.85,18.4,17.2,11.1765,10.9677
300433,2026-06-18,310.94440608,338.43422184,352.02741992,310.94440608,216035789,11936598829.54,13.22,27.67,4.3471,8.9045
300442,2026-06-18,156.791538,164.5779816,164.6745876,156.3471504,46468615,3901809772.02,5.31,7.75,2.8361,4.9402
300476,2026-06-18,1827.816256,1832.783148,1850.56462136,1782.81621448,45193947,16582158414.42,3.77,36.26,5.2236,2.0182
300498,2026-06-18,27.5890875,26.745186,27.5890875,26.7235475,44172008,549714476.83,3.15,-0.71,0.7427,-2.6005
300502,2026-06-18,9253.9987902,9736.5744156,9845.74836,9229.2169746,42874943,24739825474.81,6.6,395.17,3.4184,4.2303
300628,2026-06-18,707.385916,696.890576,708.43545,695.841042,8148848,272236919.15,1.78,-12.17,1.1227,-1.717
300661,2026-06-18,1305.17336381,1306.15713811,1326.1277564,1275.36500252,14907420,1966418142.84,3.92,12.0,2.4872,0.9274
300750,2026-06-18,780.64799041,763.41247445,799.17032091,760.23443248,38548105,15327443707.02,5.01,-14.53,0.9055,-1.8672
300759,2026-06-18,51.34379178,52.95265719,53.48894566,50.97072154,41863671,944370001.48,4.87,1.26,2.9481,2.4357
300760,2026-06-18,161.19205775,157.43634465,163.32854125,157.43634465,10481752,1485815106.24,3.66,-3.76,0.8653,-2.33
300782,2026-06-18,524.497751,557.942765,573.2454365,521.65808,41652426,4367371230.14,9.83,33.13,9.2923,6.3126
300803,2026-06-18,142.2144648,139.39055424,143.68464504,138.28428,22879472,2203267740.17,3.79,-2.95,3.7796,-2.0759
300832,2026-06-18,90.59236442,88.609206,90.90882587,87.99738053,7318277,308669342.99,3.23,-1.48,1.0713,-1.6393
300866,2026-06-18,162.87666824,168.26470199,169.543462,161.65538059,4770781,551162486.79,4.83,5.0,1.5511,3.0626
300896,2026-06-18,242.62410695,244.79446064,248.94760659,240.6145202,3391871,309926944.77,3.42,1.18,1.659,0.4839
300979,2026-06-18,36.8787606,36.77288856,37.349303,36.67878008,2096437,65859840.89,1.8,-0.45,0.1796,-1.201
300999,2026-06-18,25.10033402,24.89610022,25.18202754,24.82461839,7850282,191467511.96,1.42,-0.32,1.4467,-1.2556
301236,2026-06-18,87.69090768,88.56368256,89.98768368,86.22097104,28214016,1089106743.61,4.26,0.18,3.5909,0.2079
301269,2026-06-18,104.594672,104.594672,105.60039,103.4883822,13362928,1389719172.13,2.0,-1.02,2.4499,-0.9618
302132,2026-06-18,364.1397097,359.47435901,367.1691582,357.95963476,7014707,418550293.06,2.52,-5.27,1.1969,-1.4452
600000,2026-06-18,117.4287172,116.02467819,118.06691675,115.76939837,83656385,763280626.86,1.95,-1.91,0.2512,-1.6234
600009,2026-06-18,62.356812,61.402371,62.56891,61.2432975,8362342,194289184.92,2.12,-1.17,0.4087,-1.8644
600010,2026-06-18,17.30620032,17.59584384,18.03030912,17.23378944,698867569,1700635999.09,4.58,0.22,2.2315,1.25
600011,2026-06-18,31.98112956,31.08598344,33.1610949,30.96391806,234559304,1839141722.68,6.82,-1.14,2.1328,-3.5354
600015,2026-06-18,32.68860539,31.73139879,32.68860539,31.73139879,75951471,508102778.04,2.93,-0.91,0.4936,-2.7859
600016,2026-06-18,100.26948375,98.292339,100.551933,98.00988975,301141869,1054238115.71,2.53,-2.26,0.8492,-2.2472
600018,2026-06-18,82.0094832,80.8520913,82.0094832,80.6867496,51378020,252133435.04,1.61,-1.32,0.221,-1.6097
600019,2026-06-18,16.25134856,15.97018336,16.3075816,15.94206684,86931792,497035129.46,2.25,-0.25,0.406,-1.5598
600023,2026-06-18,12.03301078,11.51331264,12.15294112,11.49332425,86209432,507063492.73,5.46,-0.56,0.6429,-4.6358
600025,2026-06-18,11.5801138,11.4569211,11.66634869,11.39532475,34868860,325361611.57,2.33,-0.17,0.1872,-1.4831
600026,2026-06-18,29.2455972,28.3638204,29.5395228,27.74657664,128121352,2482469260.62,6.2,-0.57,3.3472,-1.9807
600027,2026-06-18,8.67658236,8.41205241,8.78239434,8.39441708,120021063,581027961.98,4.44,-0.34,1.3024,-3.8306
600028,2026-06-18,17.6302447,17.12133042,17.6302447,17.12133042,232692301,1107934262.44,2.89,-0.51,0.2456,-2.8866
600029,2026-06-18,9.23988592,9.01826504,9.27398144,8.96712176,114932286,612969388.0,3.3,-0.27,0.8528,-2.9358
600030,2026-06-18,136.57991035,132.63482336,136.57991035,132.3351965,193368725,5183913752.76,3.11,-4.04,1.588,-2.9594
600031,2026-06-18,722.89546164,705.98562628,725.96997716,702.91111076,77265765,1429464029.77,3.17,-20.75,0.9118,-2.8556
600036,2026-06-18,213.23305395,208.25854758,213.5125206,208.25854758,100346053,3765522215.35,2.46,-5.42,0.4864,-2.5373
600039,2026-06-18,98.0428619,97.68849011,98.75160548,96.97974653,13631432,112816513.68,1.8,-0.94,0.1568,-0.9581
600048,2026-06-18,133.39553285,129.96158844,133.65968242,129.96158844,116148187,578532588.1,2.76,-4.23,0.9703,-3.1496
600050,2026-06-18,6.22917264,6.15724224,6.2579448,6.12847008,171741229,737356139.3,2.07,-0.1,0.5542,-1.6092
600061,2026-06-18,46.705368,45.559224,47.135172,45.415956,43093235,276389190.48,3.66,-1.43,0.674,-3.0488
600066,2026-06-18,1576.60835138,1506.04847652,1582.97030731,1503.735038,32042352,843819341.33,5.05,-63.62,1.4473,-4.0531
600085,2026-06-18,231.88878669,228.1032435,231.88878669,227.32672182,7016580,165562700.39,1.96,-4.27,0.5116,-1.8379
600089,2026-06-18,1117.23883458,1122.53380536,1143.71368848,1111.46250282,119124819,2785272986.85,2.86,-5.78,2.3576,-0.5119
600104,2026-06-18,87.49912591,86.58853898,87.91302906,85.51239079,88227107,924831965.02,2.75,-0.83,0.7675,-0.947
600111,2026-06-18,766.81015,788.2808342,817.11289584,763.7429094,180719051,9366614586.88,6.92,16.56,4.9991,2.1463
600115,2026-06-18,4.25539575,4.1188028,4.3079315,4.0977885,254158620,1011040861.11,4.9,-0.17,1.4929,-3.9216
600150,2026-06-18,94.13356752,91.89592464,95.17610568,90.82795872,118219119,4313475328.45,4.6,-2.57,1.5709,-2.7187
600160,2026-06-18,399.76702359,373.91819124,399.76702359,366.54491775,162678365,7295143711.74,8.22,-30.34,6.0257,-7.5052
600161,2026-06-18,183.2165811,183.36553767,186.94049535,181.42910226,11048743,136529256.31,3.0,-0.15,0.5588,-0.0812
600176,2026-06-18,821.113842,828.860199,851.94434286,794.7762282,263373092,14030750180.36,6.76,-17.04,6.5792,-2.0147
600183,2026-06-18,1856.3512695,1912.19780349,1948.38885345,1837.94375271,79876982,14605138345.47,5.9,38.69,3.3359,2.0649
600188,2026-06-18,153.3835512,150.12996072,154.70048068,149.74262852,51430624,1006674137.59,3.19,-5.19,0.8627,-3.3416
600196,2026-06-18,289.40903737,292.90399091,296.80220832,285.64524125,20298557,441771814.56,3.85,2.82,0.9582,0.9731
600219,2026-06-18,31.77765783,31.36226361,32.60844627,31.22379887,181944546,834054316.49,4.32,-0.69,1.5844,-2.1598
600233,2026-06-18,69.87385895,67.1128858,70.29862405,66.17840258,41933607,666144935.04,5.83,-3.57,1.2251,-5.0481
600276,2026-06-18,2461.39244703,2536.29755874,2592.8692515,2441.48759217,118592836,5748480210.25,6.15,74.91,1.8591,3.0432
600309,2026-06-18,2581.63723264,2546.2369792,2602.65613312,2522.2680576,34831389,2413398157.24,3.08,-64.16,1.1127,-2.458
600346,2026-06-18,151.3753725,145.832049,151.5459363,145.4909214,32936627,570406669.66,3.98,-6.14,0.4679,-4.0404
600362,2026-06-18,74.90165,79.86013923,79.86013923,74.90165,124605725,6580530569.15,6.83,7.27,6.0044,10.0083
600372,2026-06-18,25.71612355,25.55321598,26.0652112,25.34376339,31858201,352077783.45,2.79,-0.3,0.6584,-1.1701
600377,2026-06-18,33.35055248,33.21285408,33.54333024,33.07515568,8938101,107984070.06,1.4,-0.25,0.2351,-0.7407
600406,2026-06-18,1032.1599896,1021.52829872,1035.26089944,1017.54141464,60888211,1408490849.47,1.72,-11.52,0.7603,-1.1149
600415,2026-06-18,466.0366749,446.1422846,467.3065296,443.1792903,69311348,738432989.78,5.25,-13.12,1.264,-2.8571
600426,2026-06-18,259.4957235,253.3385345,261.183985,252.24613,48287439,1242553590.23,3.43,-7.25,2.283,-2.782
600436,2026-06-18,606.29097048,601.02026394,614.6495657,599.4763196,3460104,392825417.23,2.49,-9.1,0.5735,-1.4921
600438,2026-06-18,145.22244237,141.69387885,145.33270998,141.36307602,50334167,652124356.47,2.73,-3.64,1.118,-2.5038
600460,2026-06-18,446.274603,460.93004058,469.63515012,445.7236467,144192061,5978511055.21,5.31,11.02,8.665,2.4492
600482,2026-06-18,72.2011906,74.24165903,77.49295488,72.15634514,70311646,2348918202.74,7.47,2.8,3.0998,3.9234
600489,2026-06-18,233.230032,228.2322456,237.1866129,224.900388,73473357,1629847220.2,5.2,-8.12,1.5158,-3.4361
600515,2026-06-18,8.2855266,8.114691,8.3709444,8.114691,107839503,310608865.93,3.08,-0.2,1.1752,-2.3973
600519,2026-06-18,9252.58048,9102.74112,9281.57439616,9074.42148096,5747173,7016713941.4,2.23,-187.3,0.4597,-2.0161
600522,2026-06-18,369.1871694,385.692489,394.0133526,369.1871694,284626347,16052977965.24,6.63,11.19,8.3396,2.9867
600547,2026-06-18,499.90190215,483.02909109,504.20985391,480.87511521,63584227,1743828557.97,4.6,-24.23,1.7592,-4.7771
600570,2026-06-18,732.53435904,725.039568,740.02915008,724.71370752,22663618,507667301.79,2.09,-8.15,1.1968,-1.1111
600584,2026-06-18,303.63469004,307.86162308,317.2053698,300.44595108,234078050,19547621790.31,5.53,4.71,13.0813,1.5533
600585,2026-06-18,97.94006805,95.83557072,98.2098754,95.61972484,57653907,1029119874.29,2.63,-2.59,1.4415,-2.6316
600588,2026-06-18,361.59893616,365.70801498,379.90301454,358.23696258,51601356,511585534.12,5.93,0.37,1.5101,0.1022
600600,2026-06-18,87.45495374,84.0103726,87.48612642,83.6207141,10816916,589790807.2,4.42,-3.43,1.5254,-3.9216
600660,2026-06-18,4042.0378412,3999.59964675,4070.06306395,3989.99099895,9775140,490921159.84,1.97,-59.25,0.488,-1.4599
600674,2026-06-18,247.0546738,242.14742343,249.08526016,241.63977684,38077468,550135582.84,3.01,-5.41,0.7811,-2.1873
600690,2026-06-18,817.63396819,779.17592755,819.63699114,779.17592755,90331429,1791509068.5,4.93,-41.66,1.4446,-5.0756
600741,2026-06-18,719.35116792,723.79984552,727.80365536,710.00894496,19257840,311359551.38,2.46,1.33,0.6108,0.1847
600760,2026-06-18,321.14107476,316.23698772,323.97625008,314.9343396,15347268,637957562.76,2.8,-6.67,0.5424,-2.0645
600795,2026-06-18,1195.09936352,1149.04076736,1197.52350016,1149.04076736,281210625,1353189590.46,4.05,-48.48,1.5767,-4.0486
600803,2026-06-18,100.81133876,98.80846448,101.17549772,98.74777132,8382967,137650602.46,2.41,-1.88,0.2729,-1.8686
600809,2026-06-18,596.04767775,571.092624,596.04767775,568.1685975,14299505,1635402159.59,4.7,-22.28,1.1721,-3.7553
600845,2026-06-18,216.73241368,220.1765156,223.8666248,214.6413518,17699868,316589727.09,4.23,2.21,0.8294,1.0158
600875,2026-06-18,84.79127124,87.03668952,90.85924683,84.79127124,91724169,3021473614.14,7.16,2.27,4.0526,2.6805
600886,2026-06-18,583.5165791,573.42569089,594.04620158,573.42569089,51840451,687795088.66,3.53,-10.97,0.6955,-1.8769
600887,2026-06-18,2109.07698256,2074.02543968,2113.35156096,2069.75086128,50550312,1232827197.75,2.07,-35.05,0.8032,-1.6619
600893,2026-06-18,126.7812751,124.60970666,129.6554098,124.48196734,33867805,1344167538.52,4.07,-2.55,1.2708,-2.009
600900,2026-06-18,86.760381,85.890522,86.921466,85.858305,129594498,3466900700.98,1.22,-1.1,0.5296,-1.2593
600905,2026-06-18,4.36395756,4.31099691,4.36395756,4.31099691,234201733,956742403.31,1.21,-0.06,0.8192,-1.4528
600918,2026-06-18,5.46730493,5.30194221,5.48797527,5.29160704,39132187,203523761.56,3.58,-0.19,0.8576,-3.3898
600919,2026-06-18,19.28879066,18.77018484,19.38916598,18.75345562,111571578,1262747264.17,3.3,-0.52,0.608,-2.6886
600926,2026-06-18,42.73051389,41.74298796,42.78389367,41.71629807,41203922,648734390.31,2.5,-0.96,0.5684,-2.25
600938,2026-06-18,40.35335266,39.5292893,40.45636058,39.19451356,44971449,1388367779.61,3.12,-0.9,1.5041,-2.2293
600941,2026-06-18,115.12792898,113.48112165,115.12792898,113.32015552,9028811,829927140.45,1.57,-1.65,1.0001,-1.4304
600958,2026-06-18,11.7861704,11.49900735,11.79865575,11.4365806,54976794,510142378.72,3.06,-0.32,0.736,-2.7455
600989,2026-06-18,26.90551554,26.09277003,27.0510819,26.0806395,68919133,1502834839.92,3.62,-0.74,0.9398,-2.7577
600999,2026-06-18,41.77910142,40.87707764,42.17511186,40.65707184,110018630,2061084824.82,3.61,-1.14,1.4823,-2.7225
601006,2026-06-18,13.19166879,13.05948774,13.19166879,13.05948774,74473309,368954239.99,1.0,-0.13,0.3749,-1.002
601009,2026-06-18,80.3976556,78.44555425,80.5422557,78.3732542,45436413,497111675.46,2.69,-2.1,0.3675,-2.6032
601012,2026-06-18,256.440457,253.28426676,257.82129023,250.71986219,133777435,1725873116.31,2.75,-4.54,1.7653,-1.7598
601018,2026-06-18,4.79386192,4.67903888,4.79386192,4.63598024,59019208,193764567.32,3.29,-0.11,0.3034,-2.3952
601021,2026-06-18,99.51471976,97.34488192,99.57853852,95.55795664,13334932,609525504.15,4.02,-2.77,1.363,-2.7624
601058,2026-06-18,66.95804686,65.200469,67.24152716,64.6335084,51256056,590677271.11,3.9,-1.7,1.5588,-2.5424
601059,2026-06-18,15.6929905,15.57149638,16.00685031,15.53099834,7558152,117099575.72,3.02,-0.18,0.2331,-1.1568
601066,2026-06-18,28.49761146,27.4822047,28.67420394,27.4822047,41750823,1059806197.42,4.17,-1.13,0.6427,-3.9352
601077,2026-06-18,9.66707077,9.26736034,9.66707077,9.26736034,54478350,345678195.0,4.12,-0.43,0.6164,-4.4275
601088,2026-06-18,112.45437516,110.78957782,114.25343035,110.78957782,54411558,2268592516.14,3.08,-1.61,0.3299,-1.4333
601100,2026-06-18,419.2658066,421.0514361,430.62241022,415.6945476,7435592,881127510.81,3.54,-0.36,0.5546,-0.0847
601111,2026-06-18,7.36484484,7.14722112,7.3877526,7.1014056,97117150,610872184.86,3.86,-0.26,0.8345,-3.5549
601117,2026-06-18,10.86077025,10.63697256,10.91342853,10.531656,283008886,2304876776.7,3.53,-0.18,4.6486,-1.7032
601127,2026-06-18,69.7576977,68.81273041,70.42660713,68.46234928,31665586,2066866156.8,2.8,-1.41,2.0335,-2.0109
601136,2026-06-18,14.64965072,14.33184864,14.7624192,14.33184864,11183286,158153428.8,2.91,-0.44,0.4091,-2.984
601138,2026-06-18,85.75344,92.9948416,95.162498,85.693889,424968166,33063388880.54,10.94,6.48,2.1415,7.489
601166,2026-06-18,106.74173771,103.68855284,107.04106956,103.50895373,120095555,2096405902.54,3.31,-3.11,0.5675,-2.9148
601169,2026-06-18,25.3269388,24.6863742,25.3269388,24.6371,189703393,957600912.31,2.72,-0.64,0.8972,-2.5292
601186,2026-06-18,9.49335212,9.2869749,9.49335212,9.27223367,56982400,361233380.17,2.31,-0.27,0.4954,-2.7778
601211,2026-06-18,23.76938795,23.1922656,23.84991665,23.15200125,159987176,2783025190.22,2.93,-0.66,1.1854,-2.7575
601225,2026-06-18,40.5181175,39.94425575,41.26587675,39.926866,42993648,999858252.3,3.27,-1.06,0.4435,-2.5869
601229,2026-06-18,34.653924,34.03785424,34.73093272,33.92234116,49709004,441464597.02,2.33,-0.65,0.3498,-1.8868
601236,2026-06-18,8.45219872,8.15905888,8.4888412,8.15905888,21070342,142905272.14,3.9,-0.31,0.4467,-3.6075
601238,2026-06-18,10.25861392,9.98769982,10.25861392,9.91545606,51792247,289094705.56,3.32,-0.34,0.7014,-3.3217
601288,2026-06-18,14.97749855,14.56590317,15.00036496,14.54303676,339100349,2175134621.96,3.06,-0.37,0.1062,-2.4502
601298,2026-06-18,11.41065903,11.20953108,11.50451874,11.08885431,20666060,172647532.4,3.63,-0.24,0.3833,-2.1077
601318,2026-06-18,170.28720885,159.8931807,170.4491096,159.86080055,217832108,10954978558.47,6.2,-10.94,2.0434,-6.4064
601319,2026-06-18,8.2671779,7.9103213,8.326654,7.87463564,120726337,815635535.07,5.43,-0.42,0.3401,-5.0
601328,2026-06-18,18.7745067,18.17589924,18.80171613,18.14868981,247396005,1667445127.09,3.48,-0.6,0.9489,-3.1884
601336,2026-06-18,81.8219248,76.4423989,81.8219248,76.0439155,47928287,2810646606.32,7.04,-5.58,2.2982,-6.8016
601360,2026-06-18,19.65239712,20.05914608,20.337448,19.4811344,85404093,800431221.2,4.34,0.32,1.2201,1.6269
601377,2026-06-18,16.9940749,16.34801916,17.05025366,16.31992978,155685712,919959668.37,4.28,-0.73,1.8028,-4.2763
601390,2026-06-18,6.63796335,6.43811069,6.65223854,6.4238355,160566919,732053967.34,3.42,-0.24,0.7841,-3.6325
601398,2026-06-18,18.75029424,18.29047776,18.7758396,18.2649324,450966746,3248842457.9,2.72,-0.51,0.1673,-2.7174
601456,2026-06-18,9.91882504,9.51418678,10.00182776,9.51418678,50372711,473503331.39,4.92,-0.4,1.1509,-4.0795
601600,2026-06-18,10.76215917,10.22786758,10.89300609,10.15154021,431358114,4138194284.41,6.82,-0.64,3.2745,-5.9178
601601,2026-06-18,51.72096,48.4560744,51.8664252,48.2621208,110566269,3377410656.54,6.93,-3.57,1.6153,-6.8655
601607,2026-06-18,158.38593219,156.41962639,158.58256277,156.3213111,10354337,165508451.5,1.43,-1.97,0.3712,-1.2415
601618,2026-06-18,3.527296,3.462456,3.540264,3.449488,125715245,337736132.1,2.55,-0.1,0.7042,-2.9091
601628,2026-06-18,48.12256141,45.3377221,48.24364138,45.17628214,56679630,1950193949.38,6.37,-2.84,0.2722,-5.8922
601633,2026-06-18,66.75084581,70.08640265,72.07185315,64.64626828,46312842,796233069.37,11.12,3.3,0.7446,4.9346
601658,2026-06-18,6.78215742,6.61873194,6.78215742,6.61873194,285344240,1396427279.39,2.41,-0.16,0.3934,-2.4096
601668,2026-06-18,11.18246316,10.94504356,11.20620512,10.9213016,308694124,1434912648.68,2.54,-0.28,0.7471,-2.537
601669,2026-06-18,6.8271136,6.6389648,6.8271136,6.6255256,238706074,1191409813.59,2.9,-0.31,1.8262,-4.4487
601688,2026-06-18,28.23174744,27.2155159,28.37095724,27.20159492,156052618,3094262602.31,4.12,-1.18,2.1357,-4.1667
601689,2026-06-18,139.5106768,145.2459085,146.5514897,139.5106768,43898705,2705768015.65,5.02,5.11,2.5261,3.6433
601698,2026-06-18,31.319889,31.20875391,31.9260804,30.7136976,43014010,1329677458.75,3.84,-0.37,1.0182,-1.1836
601728,2026-06-18,7.1332634,6.98567864,7.18245832,6.96108118,156617208,897064238.27,3.11,-0.14,0.2017,-1.8998
601766,2026-06-18,8.3518965,8.205372,8.36654895,8.1467622,187679490,1053965821.55,2.62,-0.19,0.7715,-2.2688
601788,2026-06-18,19.0313336,18.49689204,19.04436876,18.48385688,37345666,535514764.24,2.95,-0.53,0.9559,-2.8082
601800,2026-06-18,9.3544038,9.07228686,9.3544038,9.0574386,79313708,489283976.36,3.13,-0.42,0.6731,-4.3818
601808,2026-06-18,14.98141625,14.88112225,15.0190265,14.80590175,12148246,144334275.01,1.42,-0.16,0.4103,-1.0833
601816,2026-06-18,5.08310265,4.95359685,5.0938948,4.9428047,287217006,1328687016.13,2.96,-0.15,0.587,-2.9598
601818,2026-06-18,6.5298744,6.38476608,6.5298744,6.38476608,227035817,704716200.36,2.22,-0.15,0.4892,-2.2222
601825,2026-06-18,11.11581022,10.8770458,11.16886898,10.85051642,20946891,172811252.02,2.86,-0.25,0.2234,-2.2646
601838,2026-06-18,27.16417925,26.4691167,27.33439865,26.4407468,20732500,389671573.88,3.28,-0.81,0.4892,-2.9641
601857,2026-06-18,17.5966439,17.2191878,17.614618,17.1832396,128227198,1236956796.01,2.46,-0.34,0.0792,-1.9447
601868,2026-06-18,2.9694318,2.9062524,2.9694318,2.8746627,762091084,2110799511.37,3.11,-0.14,2.35,-4.4983
601872,2026-06-18,29.88271572,29.84788738,30.45738333,28.9075222,149503216,2553434162.08,5.2,0.07,1.8515,0.2339
601877,2026-06-18,55.0436946,55.33016736,55.73941416,54.18427632,26121584,701833747.35,2.81,-0.02,1.2155,-0.037
601878,2026-06-18,10.35960365,10.09368869,10.39284302,10.0826089,34324546,316701783.06,2.98,-0.31,0.7505,-2.9819
601881,2026-06-18,15.01220154,14.32498158,15.13068774,14.32498158,66446225,819287707.35,5.35,-0.72,0.9173,-4.8031
601888,2026-06-18,130.255021,128.23861765,130.9503325,127.72872255,41109590,2283206698.86,2.45,-3.48,2.1055,-2.6395
601898,2026-06-18,20.48280213,19.7371755,20.64362356,19.5909742,52453308,716751920.62,5.14,-0.73,0.5731,-3.5714
601899,2026-06-18,65.20167836,64.61407979,67.42149518,63.72180048,362067490,10845890994.9,5.59,-1.61,1.7575,-2.4318
601901,2026-06-18,7.28335461,7.14390894,7.31553438,7.14390894,61416679,412823183.06,2.35,-0.17,0.7461,-2.346
601916,2026-06-18,4.2081352,4.13892245,4.22197775,4.1250799,144519110,435011368.28,2.3,-0.07,0.6708,-1.6447
601919,2026-06-18,33.62683445,33.0284922,33.79437028,33.0284922,125720231,1749247442.35,2.28,-0.57,1.0012,-1.7094
601939,2026-06-18,25.12007568,24.72134432,25.21975852,24.57182006,111530981,1109324586.12,2.57,-0.52,1.1625,-2.0731
601985,2026-06-18,11.38791096,11.21573952,11.5600824,11.1911436,167472861,1549139718.5,3.23,-0.22,0.8869,-1.9355
601988,2026-06-18,15.29712608,14.93536972,15.34880556,14.90952998,365196856,2125912675.3,2.86,-0.41,0.1733,-2.6936
601995,2026-06-18,34.93594195,34.3699694,35.34755835,34.35967899,16155803,545398602.19,2.81,-0.81,0.5526,-2.3106
601998,2026-06-18,15.8343376,15.3079301,15.8975065,15.3079301,68741288,506582903.6,3.7,-0.61,0.1686,-3.836
603019,2026-06-18,354.72534447,363.62320596,367.55958708,352.634142,56308517,4957579970.59,4.21,8.9,3.8496,2.5084
603195,2026-06-18,140.29318499,140.86595635,142.79905969,139.54142258,4442805,175227616.67,2.32,0.54,0.2467,0.3827
603259,2026-06-18,252.8493816,265.56941184,269.73186076,252.64255184,56942278,5799270624.8,6.73,11.69,2.3023,4.6029
603260,2026-06-18,74.51923171,74.0145868,76.98128718,73.69344913,29716732,1451343613.52,4.3,-2.49,2.5137,-3.258
603288,2026-06-18,297.4168062,291.48644088,298.94432454,291.21687882,23277461,760051300.85,2.58,-7.91,0.4186,-2.6411
603296,2026-06-18,160.80755864,163.7194848,166.8757684,160.60392744,22916416,1851238978.53,3.88,1.91,2.8696,1.183
603369,2026-06-18,75.97910449,73.63988376,76.00948398,72.78925804,14115598,342551674.01,4.22,-2.7,1.1321,-3.5416
603392,2026-06-18,82.56955703,82.48285466,83.89899337,81.64473175,4686807,134271032.86,2.73,-0.2,0.3707,-0.2447
603501,2026-06-18,123.80197032,123.92593758,125.84054304,123.1408116,19110348,1727078113.26,2.17,-0.21,1.5785,-0.1664
603799,2026-06-18,134.295096,134.5533558,139.8476817,132.7455372,66772394,3510181845.52,5.23,-1.27,3.5374,-0.9317
603893,2026-06-18,181.1487153,186.4429266,190.8908897,180.60175,12829362,2311250984.2,5.67,4.86,3.048,2.6769
603986,2026-06-18,3359.82141,3557.790685,3646.2546696,3317.965049,59157318,37016387909.85,9.9,242.99,8.8579,7.3306
603993,2026-06-18,73.88193321,74.89094292,79.00172322,73.65770883,453558307,9245439502.36,7.09,-0.49,2.5976,-0.6445
605117,2026-06-18,796.397854,797.9442576,819.593908,783.2534234,18295718,1901008064.63,4.56,0.93,1.4371,0.1164
605499,2026-06-18,230.241123,221.163516,230.241123,220.8334212,7886397,960243344.07,4.09,-8.78,1.1666,-3.8201
688008,2026-06-18,268.00072,278.2053628,283.75091616,265.94948372,81571699,21797711131.17,6.58,7.63,7.1153,2.819
688009,2026-06-18,6.02036864,5.98395512,6.03250648,5.93540376,34895233,171795591.8,1.61,-0.06,0.4048,-1.004
688012,2026-06-18,524.69655,539.68788,551.680944,517.200885,26144797,9363424812.45,6.55,13.49,2.7903,2.5641
688036,2026-06-18,91.1943228,87.68747912,92.587228,86.851736,16128276,876440868.6,6.26,-3.95,1.401,-4.3097
688041,2026-06-18,311.09306,329.156528,337.36537068,309.96911088,53786738,17474844225.4,8.86,19.85,2.3141,6.4175
688047,2026-06-18,143.0,146.49,148.55,142.0,10804565,1577535613.53,4.56,2.99,2.6944,2.0836
688082,2026-06-18,367.9826755,384.69069375,389.007355,367.32248025,10377433,3860254380.36,5.91,17.83,2.1737,4.8588
688111,2026-06-18,217.155216,220.56475584,226.8967584,216.4956324,8082736,1772725104.38,4.76,2.09,1.7419,0.9568
688126,2026-06-18,32.1849687,32.2852334,33.1876157,31.8841746,198041114,6409188818.13,4.01,-0.2,7.2498,-0.6173
688169,2026-06-18,389.28117718,388.32304486,398.90242256,382.97347274,6773675,663052379.5,4.09,-0.96,2.6127,-0.2461
688187,2026-06-18,63.19540795,62.9701315,64.1286961,62.20848255,16310605,959409499.6,3.05,0.09,1.8771,0.1365
688223,2026-06-18,5.35082075,5.26802275,5.39221975,5.24732325,120040626,614964626.07,2.71,-0.08,1.1689,-1.5474
688256,2026-06-18,1967.97042316,2247.92887438,2296.45262,1958.2477796,22169416,32153278754.6,17.18,279.54,3.5285,14.2015
